Slice #,Xd,Yd
2,227.087794432548,232.59386152748
2,227.837259100642,233.069029368257
2,228.586723768737,233.56230022034
2,229.336188436831,234.029068263869
2,230.085653104925,234.514663439158
2,230.835117773019,235.027775191633
2,231.584582441113,235.52234946053
2,232.334047109208,236.042267945256
2,233.083511777302,236.594771850335
2,233.832976445396,237.187102380287
2,234.58244111349,237.808397728331
2,235.331905781585,238.447796087681
2,236.081370449679,239.149179157744
2,236.830835117773,239.903133372643
2,237.580299785867,240.646949901209
2,238.329764453961,241.372663418469
2,239.079229122056,242.090411610754
2,239.82869379015,242.755588658205
2,240.578158458244,243.358780994941
2,241.327623126338,243.943870320372
2,242.077087794433,244.518097839018
2,242.826552462527,245.033961249211
2,243.576017130621,245.533894009455
2,244.325481798715,246.060329578252
2,245.074946466809,246.602406148817
2,245.824411134904,247.114069660387
2,246.573875802998,247.60400955839
2,247.323340471092,248.117555783136
2,248.072805139186,248.610102514767
2,248.072805139186,249.091787439613
2,248.822269807281,249.572748244008
2,249.571734475375,250.063122614282
2,250.321199143469,250.573048236767
2,251.070663811563,251.112662797795
2,251.820128479657,251.692103983697
2,252.569593147752,252.266765974614
2,253.319057815846,252.881978710859
2,254.06852248394,253.491688131666
2,254.817987152034,254.085032430252
2,255.567451820128,254.649701558928
2,256.316916488223,255.226680735293
2,257.066381156317,255.820314682059
2,257.815845824411,256.434948121942
2,258.565310492505,257.074925777654
2,259.3147751606,257.744592371908
2,259.3147751606,258.482972426925
2,260.064239828694,259.236402034279
2,260.813704496788,260.001047912974
2,260.813704496788,260.773076782015
2,261.563169164882,261.548655360405
2,261.563169164882,262.323950367149
2,262.312633832976,263.095128521253
2,262.312633832976,263.858356541719
2,263.062098501071,264.609801147554
2,263.811563169165,265.34562905776
2,264.561027837259,266.062006991343
2,265.310492505353,266.755101667307
3,101.177730192719,222.736543494573
3,101.927194860814,222.488003074727
3,102.676659528908,222.27561297592
3,103.426124197002,222.093608085322
3,104.175588865096,221.936223290101
3,104.925053533191,221.797693477425
3,105.674518201285,221.672253534464
3,106.423982869379,221.554138348385
3,107.173447537473,221.437582806357
3,107.922912205567,221.316821795548
3,108.672376873662,221.186090203128
3,109.421841541756,221.039622916264
3,110.17130620985,220.871654822125
3,110.920770877944,220.654129038265
3,111.670235546039,220.315964787057
3,112.419700214133,219.999668973508
3,113.169164882227,219.631236487395
3,113.918629550321,219.228046219574
3,114.668094218415,218.789374049592
3,115.41755888651,218.351136351881
3,116.167023554604,217.822673245818
3,116.916488222698,217.294644612027
3,117.665952890792,216.731134076074
3,118.415417558887,216.187609264604
3,119.164882226981,215.666242538973
3,119.914346895075,215.170654501443
3,120.663811563169,214.651170488988
3,121.413276231263,214.149499839659
3,122.162740899358,213.672159637526
3,122.912205567452,213.135731206488
3,123.661670235546,212.638115631692
3,124.41113490364,212.150637743227
3,125.160599571734,211.644622371184
3,125.910064239829,211.126586599634
3,126.659528907923,210.601599271742
3,127.408993576017,210.073280989769
3,128.158458244111,209.543804115073
3,128.907922912206,209.013892768106
3,129.6573875803,208.519463323299
3,130.406852248394,208.059791660201
3,131.156316916488,207.63415365836
3,131.905781584582,207.241825197323
3,132.655246252677,206.936825662829
3,133.404710920771,206.665135669139
3,134.154175588865,206.409376325399
3,134.903640256959,206.206912246946
3,135.653104925054,205.96853179406
3,136.402569593148,205.78634308827
3,137.152034261242,205.571134489857
3,137.901498929336,205.323630119273
3,138.65096359743,205.07974635095
3,139.400428265525,204.784015558245
3,140.149892933619,204.434265379801
3,140.899357601713,204.026875213357
3,141.648822269807,203.611519721938
