Slice#,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102,x103,y103,x104,y104,x105,y105,x106,y106,x107,y107,x108,y108,x109,y109,x110,y110,x111,y111,x112,y112,x113,y113,x114,y114,x115,y115,x116,y116,x117,y117,x118,y118,x119,y119,x120,y120,x121,y121,x122,y122,x123,y123,x124,y124,x125,y125,x126,y126,x127,y127,x128,y128,x129,y129,x130,y130,x131,y131,x132,y132,x133,y133,x134,y134,x135,y135,x136,y136,x137,y137,x138,y138,x139,y139,x140,y140,x141,y141,x142,y142,x143,y143,x144,y144,x145,y145,x146,y146,x147,y147,x148,y148,x149,y149,x150,y150,x151,y151,x152,y152,x153,y153,x154,y154,x155,y155,x156,y156,x157,y157,x158,y158,x159,y159
1,92.9336188436831,116.426692958418,92.9336188436831,117.120606310959,92.1841541755889,117.816454472507,92.1841541755889,118.51420499645,92.1841541755889,119.213825436178,91.4346895074947,119.915283345079,91.4346895074947,120.618546276542,90.6852248394004,121.323581783956,89.9357601713062,122.03035742071,89.186295503212,122.738840740193,89.186295503212,123.448999295793,89.186295503212,124.1608006409,89.186295503212,124.874212328901,88.4368308351178,125.589201913186,88.4368308351178,126.305736947144,87.6873661670236,127.023784984163,87.6873661670236,127.743313577633,86.9379014989293,128.464290280942,86.1884368308351,129.186682647479,86.1884368308351,129.910458230632,85.4389721627409,130.635584583791,85.4389721627409,131.362029260345,84.6895074946467,132.089759813681,85.4389721627409,132.81874379719,84.6895074946467,133.548948764259,84.6895074946467,134.280342268279,83.9400428265525,135.012891862636,83.9400428265525,135.746565100721,83.1905781584582,136.481329535922,83.1905781584582,137.217152721628,82.441113490364,137.954002211227,82.441113490364,138.691845558109,82.441113490364,139.430650315662,81.6916488222698,140.170384037276,82.441113490364,140.911014276338,81.6916488222698,141.652508586239,81.6916488222698,142.394834520365,80.9421841541756,143.137959632108,80.9421841541756,143.87669366215,80.1927194860814,144.616574355802,79.4432548179872,145.357655046253,79.4432548179872,146.099989066696,78.6937901498929,146.843629750321,78.6937901498929,147.588630430319,78.6937901498929,148.335044439881,78.6937901498929,149.0829251122,77.9443254817987,149.832325780465,77.9443254817987,150.583299777867,77.9443254817987,151.335900437599,77.9443254817987,152.09018109285,77.1948608137045,152.846195076813,76.4453961456103,153.603995722678,75.6959314775161,154.363636363636,75.6959314775161,155.125170332879,75.6959314775161,155.888650963597,75.6959314775161,156.638115631692,74.9464668094218,157.387580299786,74.9464668094218,158.13704496788,74.1970021413276,158.886509635974,74.9464668094218,159.635974304069,74.1970021413276,160.385438972163,74.1970021413276,161.134903640257,74.1970021413276,161.884368308351,74.1970021413276,162.633832976445,73.4475374732334,163.38329764454,73.4475374732334,164.132762312634,72.6980728051392,164.882226980728,72.6980728051392,165.631691648822,71.948608137045,166.381156316916,71.948608137045,167.130620985011,71.1991434689508,167.880085653105,71.1991434689508,168.629550321199,71.1991434689508,169.379014989293,71.1991434689508,170.128479657388,71.1991434689508,170.877944325482,70.4496788008565,171.627408993576,70.4496788008565,172.37687366167,70.4496788008565,173.126338329764,69.7002141327623,173.875802997859,69.7002141327623,174.625267665953,68.9507494646681,175.374732334047,68.9507494646681,176.124197002141,68.2012847965739,176.873661670236,68.2012847965739,177.62312633833,68.2012847965739,178.372591006424,68.2012847965739,179.122055674518,68.2012847965739,179.871520342612,68.2012847965739,180.620985010707,67.4518201284797,181.370449678801,68.2012847965739,182.119914346895,67.4518201284797,182.869379014989,67.4518201284797,183.618843683084,67.4518201284797,184.368308351178,67.4518201284797,185.117773019272,66.7023554603854,185.867237687366,66.7023554603854,186.61670235546,65.9528907922912,187.366167023555,65.9528907922912,188.115631691649,65.203426124197,188.865096359743,65.203426124197,189.614561027837,65.203426124197,190.364025695931,65.203426124197,191.113490364026,64.4539614561028,191.86295503212,64.4539614561028,192.612419700214,64.4539614561028,193.361884368308,63.7044967880086,194.111349036403,64.4539614561028,194.860813704497,64.4539614561028,195.610278372591,64.4539614561028,196.359743040685,63.7044967880086,197.109207708779,63.7044967880086,197.858672376874,63.7044967880086,198.608137044968,63.7044967880086,199.357601713062,62.9550321199143,200.107066381156,62.9550321199143,200.856531049251,62.9550321199143,201.605995717345,62.2055674518201,202.355460385439,62.2055674518201,203.104925053533,62.2055674518201,203.854389721627,61.4561027837259,204.603854389722,61.4561027837259,205.353319057816,61.4561027837259,206.10278372591,61.4561027837259,206.852248394004,61.4561027837259,207.601713062098,60.7066381156317,208.351177730193,60.7066381156317,209.100642398287,60.7066381156317,209.850107066381,60.7066381156317,210.599571734475,60.7066381156317,211.34903640257,60.7066381156317,212.098501070664,59.9571734475375,212.847965738758,59.9571734475375,213.597430406852,59.9571734475375,214.346895074946,59.9571734475375,215.096359743041,59.2077087794433,215.845824411135,59.2077087794433,216.595289079229,59.2077087794433,217.344753747323,59.2077087794433,218.094218415418,58.458244111349,218.843683083512,58.458244111349,219.593147751606,58.458244111349,220.3426124197,57.7087794432548,221.092077087794,57.7087794432548,221.841541755889,57.7087794432548,222.591006423983,57.7087794432548,223.340471092077,57.7087794432548,224.089935760171,56.9593147751606,224.839400428266,56.9593147751606,225.58886509636,56.2098501070664,226.338329764454,56.9593147751606,227.087794432548,56.2098501070664,227.837259100642,56.2098501070664,228.586723768737,55.4603854389722,229.336188436831,55.4603854389722,230.085653104925,54.7109207708779,230.835117773019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,93.6830835117773,116.426692958418,92.9336188436831,117.120606310959,92.9336188436831,117.816454472507,92.1841541755889,118.51420499645,92.1841541755889,119.213825436178,91.4346895074947,119.915283345079,91.4346895074947,120.618546276542,90.6852248394004,121.323581783956,89.9357601713062,122.03035742071,89.186295503212,122.738840740193,89.186295503212,123.448999295793,89.186295503212,124.1608006409,89.186295503212,124.874212328901,88.4368308351178,125.589201913186,88.4368308351178,126.305736947144,87.6873661670236,127.023784984163,87.6873661670236,127.743313577633,86.9379014989293,128.464290280942,86.1884368308351,129.186682647479,86.1884368308351,129.910458230632,85.4389721627409,130.635584583791,85.4389721627409,131.362029260345,85.4389721627409,132.089759813681,85.4389721627409,132.81874379719,84.6895074946467,133.548948764259,84.6895074946467,134.280342268279,84.6895074946467,135.012891862636,84.6895074946467,135.746565100721,83.9400428265525,136.481329535922,83.1905781584582,137.217152721628,82.441113490364,137.954002211227,82.441113490364,138.691845558109,81.6916488222698,139.430650315662,81.6916488222698,140.170384037276,81.6916488222698,140.911014276338,81.6916488222698,141.652508586239,80.9421841541756,142.394834520365,80.9421841541756,143.137959632108,80.1927194860814,143.87669366215,80.1927194860814,144.616574355802,79.4432548179872,145.357655046253,79.4432548179872,146.099989066696,78.6937901498929,146.843629750321,78.6937901498929,147.588630430319,78.6937901498929,148.335044439881,78.6937901498929,149.0829251122,77.9443254817987,149.832325780465,77.9443254817987,150.583299777867,77.9443254817987,151.335900437599,77.9443254817987,152.09018109285,77.1948608137045,152.846195076813,77.1948608137045,153.603995722678,76.4453961456103,154.363636363636,75.6959314775161,155.125170332879,75.6959314775161,155.888650963597,75.6959314775161,156.638115631692,74.9464668094218,157.387580299786,74.9464668094218,158.13704496788,74.9464668094218,158.886509635974,74.9464668094218,159.635974304069,74.1970021413276,160.385438972163,74.1970021413276,161.134903640257,74.1970021413276,161.884368308351,74.1970021413276,162.633832976445,73.4475374732334,163.38329764454,73.4475374732334,164.132762312634,72.6980728051392,164.882226980728,72.6980728051392,165.631691648822,71.948608137045,166.381156316916,71.948608137045,167.130620985011,71.1991434689508,167.880085653105,71.1991434689508,168.629550321199,71.1991434689508,169.379014989293,71.1991434689508,170.128479657388,71.1991434689508,170.877944325482,70.4496788008565,171.627408993576,70.4496788008565,172.37687366167,71.1991434689508,173.126338329764,70.4496788008565,173.875802997859,70.4496788008565,174.625267665953,69.7002141327623,175.374732334047,69.7002141327623,176.124197002141,68.9507494646681,176.873661670236,68.9507494646681,177.62312633833,68.2012847965739,178.372591006424,68.2012847965739,179.122055674518,68.2012847965739,179.871520342612,68.2012847965739,180.620985010707,68.2012847965739,181.370449678801,68.2012847965739,182.119914346895,67.4518201284797,182.869379014989,67.4518201284797,183.618843683084,68.2012847965739,184.368308351178,67.4518201284797,185.117773019272,67.4518201284797,185.867237687366,67.4518201284797,186.61670235546,66.7023554603854,187.366167023555,66.7023554603854,188.115631691649,65.9528907922912,188.865096359743,65.9528907922912,189.614561027837,65.203426124197,190.364025695931,65.203426124197,191.113490364026,64.4539614561028,191.86295503212,64.4539614561028,192.612419700214,64.4539614561028,193.361884368308,64.4539614561028,194.111349036403,63.7044967880086,194.860813704497,64.4539614561028,195.610278372591,64.4539614561028,196.359743040685,64.4539614561028,197.109207708779,63.7044967880086,197.858672376874,63.7044967880086,198.608137044968,63.7044967880086,199.357601713062,63.7044967880086,200.107066381156,63.7044967880086,200.856531049251,63.7044967880086,201.605995717345,62.9550321199143,202.355460385439,62.9550321199143,203.104925053533,62.2055674518201,203.854389721627,62.2055674518201,204.603854389722,61.4561027837259,205.353319057816,61.4561027837259,206.10278372591,61.4561027837259,206.852248394004,61.4561027837259,207.601713062098,60.7066381156317,208.351177730193,60.7066381156317,209.100642398287,60.7066381156317,209.850107066381,60.7066381156317,210.599571734475,60.7066381156317,211.34903640257,60.7066381156317,212.098501070664,60.7066381156317,212.847965738758,60.7066381156317,213.597430406852,59.9571734475375,214.346895074946,59.9571734475375,215.096359743041,59.9571734475375,215.845824411135,59.9571734475375,216.595289079229,59.2077087794433,217.344753747323,59.2077087794433,218.094218415418,58.458244111349,218.843683083512,58.458244111349,219.593147751606,58.458244111349,220.3426124197,58.458244111349,221.092077087794,57.7087794432548,221.841541755889,57.7087794432548,222.591006423983,57.7087794432548,223.340471092077,57.7087794432548,224.089935760171,56.9593147751606,224.839400428266,56.9593147751606,225.58886509636,56.9593147751606,226.338329764454,56.9593147751606,227.087794432548,56.2098501070664,227.837259100642,56.2098501070664,228.586723768737,55.4603854389722,229.336188436831,55.4603854389722,230.085653104925,55.4603854389722,230.835117773019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,93.6830835117773,116.167023554604,92.9336188436831,116.916488222698,92.1841541755889,117.665952890792,92.1841541755889,118.415417558887,92.1841541755889,119.164882226981,91.4346895074947,119.914346895075,91.4346895074947,120.663811563169,90.6852248394004,121.413276231263,89.9357601713062,122.162740899358,89.186295503212,122.912205567452,89.186295503212,123.661670235546,88.4368308351178,124.41113490364,88.4368308351178,125.160599571734,88.4368308351178,125.910064239829,88.4368308351178,126.659528907923,87.6873661670236,127.408993576017,86.9379014989293,128.158458244111,86.1884368308351,128.907922912206,86.1884368308351,129.6573875803,85.4389721627409,130.406852248394,85.4389721627409,131.156316916488,85.4389721627409,131.905781584582,84.6895074946467,132.655246252677,84.6895074946467,133.404710920771,84.6895074946467,134.154175588865,83.9400428265525,134.903640256959,83.9400428265525,135.653104925054,83.1905781584582,136.402569593148,83.1905781584582,137.152034261242,82.441113490364,137.901498929336,82.441113490364,138.65096359743,81.6916488222698,139.400428265525,82.441113490364,140.149892933619,81.6916488222698,140.899357601713,81.6916488222698,141.648822269807,80.9421841541756,142.398286937902,80.9421841541756,143.147751605996,80.1927194860814,143.89721627409,80.1927194860814,144.646680942184,79.4432548179872,145.396145610278,79.4432548179872,146.145610278373,78.6937901498929,146.895074946467,78.6937901498929,147.644539614561,77.9443254817987,148.394004282655,77.9443254817987,149.143468950749,77.9443254817987,149.892933618844,77.9443254817987,150.642398286938,77.1948608137045,151.391862955032,77.1948608137045,152.141327623126,76.4453961456103,152.890792291221,76.4453961456103,153.640256959315,75.6959314775161,154.389721627409,75.6959314775161,155.139186295503,75.6959314775161,155.888650963597,74.9464668094218,156.638115631692,74.9464668094218,157.387580299786,74.9464668094218,158.13704496788,74.9464668094218,158.886509635974,74.9464668094218,159.635974304069,74.1970021413276,160.385438972163,74.1970021413276,161.134903640257,74.1970021413276,161.884368308351,74.1970021413276,162.633832976445,73.4475374732334,163.38329764454,73.4475374732334,164.132762312634,72.6980728051392,164.882226980728,72.6980728051392,165.631691648822,71.948608137045,166.381156316916,71.948608137045,167.130620985011,71.1991434689508,167.880085653105,71.1991434689508,168.629550321199,71.1991434689508,169.379014989293,71.1991434689508,170.128479657388,70.4496788008565,170.877944325482,71.1991434689508,171.627408993576,70.4496788008565,172.37687366167,70.4496788008565,173.126338329764,69.7002141327623,173.875802997859,69.7002141327623,174.625267665953,68.9507494646681,175.374732334047,68.9507494646681,176.124197002141,68.9507494646681,176.873661670236,68.2012847965739,177.62312633833,68.2012847965739,178.372591006424,68.2012847965739,179.122055674518,68.2012847965739,179.871520342612,68.2012847965739,180.620985010707,67.4518201284797,181.370449678801,67.4518201284797,182.119914346895,67.4518201284797,182.869379014989,67.4518201284797,183.618843683084,67.4518201284797,184.368308351178,67.4518201284797,185.117773019272,66.7023554603854,185.867237687366,66.7023554603854,186.61670235546,65.9528907922912,187.366167023555,65.9528907922912,188.115631691649,65.9528907922912,188.865096359743,65.203426124197,189.614561027837,65.203426124197,190.364025695931,65.203426124197,191.113490364026,64.4539614561028,191.86295503212,64.4539614561028,192.612419700214,64.4539614561028,193.361884368308,64.4539614561028,194.111349036403,64.4539614561028,194.860813704497,63.7044967880086,195.610278372591,64.4539614561028,196.359743040685,63.7044967880086,197.109207708779,63.7044967880086,197.858672376874,63.7044967880086,198.608137044968,63.7044967880086,199.357601713062,63.7044967880086,200.107066381156,63.7044967880086,200.856531049251,63.7044967880086,201.605995717345,62.9550321199143,202.355460385439,62.9550321199143,203.104925053533,62.2055674518201,203.854389721627,62.2055674518201,204.603854389722,61.4561027837259,205.353319057816,61.4561027837259,206.10278372591,61.4561027837259,206.852248394004,61.4561027837259,207.601713062098,60.7066381156317,208.351177730193,61.4561027837259,209.100642398287,60.7066381156317,209.850107066381,60.7066381156317,210.599571734475,60.7066381156317,211.34903640257,60.7066381156317,212.098501070664,60.7066381156317,212.847965738758,60.7066381156317,213.597430406852,59.9571734475375,214.346895074946,59.9571734475375,215.096359743041,59.9571734475375,215.845824411135,59.2077087794433,216.595289079229,59.2077087794433,217.344753747323,59.2077087794433,218.094218415418,58.458244111349,218.843683083512,58.458244111349,219.593147751606,58.458244111349,220.3426124197,57.7087794432548,221.092077087794,57.7087794432548,221.841541755889,57.7087794432548,222.591006423983,57.7087794432548,223.340471092077,57.7087794432548,224.089935760171,56.9593147751606,224.839400428266,56.9593147751606,225.58886509636,56.9593147751606,226.338329764454,56.9593147751606,227.087794432548,56.9593147751606,227.837259100642,56.2098501070664,228.586723768737,55.4603854389722,229.336188436831,55.4603854389722,230.085653104925,55.4603854389722,230.835117773019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4,92.9336188436831,116.414701418646,92.1841541755889,117.049309012568,92.1841541755889,117.68872233318,92.1841541755889,118.33284426646,92.1841541755889,118.981577698387,91.4346895074947,119.634825514939,91.4346895074947,120.292490602095,90.6852248394004,120.954475845835,89.9357601713062,121.620684132136,89.9357601713062,122.291018346977,89.186295503212,122.965381376337,89.186295503212,123.643676106195,88.4368308351178,124.32580542253,88.4368308351178,125.011672211319,88.4368308351178,125.701179358542,88.4368308351178,126.394229750178,87.6873661670236,127.090726272205,87.6873661670236,127.790571810602,86.9379014989293,128.493669251347,86.1884368308351,129.19992148042,86.1884368308351,129.909231383799,85.4389721627409,130.621501847462,85.4389721627409,131.336635757389,84.6895074946467,132.054535999558,85.4389721627409,132.775105459947,84.6895074946467,133.498247024537,84.6895074946467,134.223863579304,83.9400428265525,134.951858010228,83.1905781584582,135.682133203288,82.441113490364,136.414592044462,82.441113490364,137.149137419729,82.441113490364,137.885672215068,81.6916488222698,138.624099316457,81.6916488222698,139.364321609875,81.6916488222698,140.106241981301,80.9421841541756,140.849763316713,81.6916488222698,141.594788502091,80.9421841541756,142.341220423412,80.9421841541756,143.081997114674,80.1927194860814,143.825547131874,80.1927194860814,144.571977141394,79.4432548179872,145.321393809616,79.4432548179872,146.073903802923,78.6937901498929,146.829613787697,78.6937901498929,147.588630430319,77.9443254817987,148.335044439881,78.6937901498929,149.0829251122,77.9443254817987,149.832325780465,77.9443254817987,150.583299777867,77.9443254817987,151.335900437599,77.9443254817987,152.09018109285,77.1948608137045,152.846195076813,76.4453961456103,153.603995722678,75.6959314775161,154.363636363636,75.6959314775161,155.125170332879,74.9464668094218,155.888650963597,74.9464668094218,156.638115631692,74.9464668094218,157.387580299786,74.9464668094218,158.13704496788,74.9464668094218,158.886509635974,74.9464668094218,159.635974304069,74.1970021413276,160.385438972163,74.1970021413276,161.134903640257,74.1970021413276,161.884368308351,74.1970021413276,162.633832976445,73.4475374732334,163.38329764454,73.4475374732334,164.132762312634,72.6980728051392,164.882226980728,71.948608137045,165.631691648822,71.948608137045,166.381156316916,71.948608137045,167.130620985011,71.1991434689508,167.880085653105,71.948608137045,168.629550321199,71.1991434689508,169.379014989293,71.1991434689508,170.128479657388,71.1991434689508,170.877944325482,70.4496788008565,171.627408993576,70.4496788008565,172.37687366167,70.4496788008565,173.126338329764,69.7002141327623,173.875802997859,69.7002141327623,174.625267665953,68.9507494646681,175.374732334047,68.9507494646681,176.124197002141,68.9507494646681,176.873661670236,68.9507494646681,177.62312633833,68.2012847965739,178.372591006424,68.2012847965739,179.122055674518,68.2012847965739,179.871520342612,67.4518201284797,180.620985010707,67.4518201284797,181.370449678801,67.4518201284797,182.119914346895,67.4518201284797,182.869379014989,67.4518201284797,183.618843683084,67.4518201284797,184.368308351178,67.4518201284797,185.117773019272,66.7023554603854,185.867237687366,66.7023554603854,186.61670235546,65.9528907922912,187.366167023555,65.9528907922912,188.115631691649,65.9528907922912,188.865096359743,65.203426124197,189.614561027837,65.203426124197,190.364025695931,65.203426124197,191.113490364026,64.4539614561028,191.86295503212,64.4539614561028,192.612419700214,64.4539614561028,193.361884368308,63.7044967880086,194.111349036403,64.4539614561028,194.860813704497,64.4539614561028,195.610278372591,64.4539614561028,196.359743040685,64.4539614561028,197.109207708779,63.7044967880086,197.858672376874,63.7044967880086,198.622153007592,63.7044967880086,199.383686976835,63.7044967880086,200.143327617793,63.7044967880086,200.901128263658,63.7044967880086,201.657142247621,62.9550321199143,202.411422902872,62.9550321199143,203.164023562604,62.2055674518201,203.914997560006,62.2055674518201,204.668930153597,61.4561027837259,205.422188298666,61.4561027837259,206.174697336461,61.4561027837259,206.926382608231,61.4561027837259,207.677169455225,60.7066381156317,208.426983218691,60.7066381156317,209.175749239878,60.7066381156317,209.923392860035,60.7066381156317,210.66983942041,59.9571734475375,211.415014262251,60.7066381156317,212.158842726809,60.7066381156317,212.90125015533,60.7066381156317,213.642161889065,59.9571734475375,214.38150326926,59.9571734475375,215.119199637166,59.2077087794433,215.855176334031,59.9571734475375,216.589358701103,59.2077087794433,217.321672079631,59.2077087794433,218.052041810864,58.458244111349,218.78039323605,58.458244111349,219.506651696438,58.458244111349,220.230742533277,58.458244111349,220.952591087814,57.7087794432548,221.6721227013,57.7087794432548,222.389262714982,57.7087794432548,223.10393647011,57.7087794432548,223.816069307931,56.9593147751606,224.525586569694,57.7087794432548,225.232413596649,56.9593147751606,225.936475730044,56.2098501070664,226.637698311126,56.9593147751606,227.336006681146,56.2098501070664,228.031326181352,56.2098501070664,228.723582152992,55.4603854389722,229.412699937314,55.4603854389722,230.098604875569,55.4603854389722,230.781222309003,NaN,NaN,NaN,NaN
5,92.9336188436831,116.167023554604,92.1841541755889,116.916488222698,92.1841541755889,117.665952890792,92.1841541755889,118.415417558887,91.4346895074947,119.164882226981,90.6852248394004,119.914346895075,90.6852248394004,120.663811563169,89.9357601713062,121.413276231263,89.9357601713062,122.162740899358,89.186295503212,122.912205567452,89.186295503212,123.661670235546,89.186295503212,124.41113490364,88.4368308351178,125.160599571734,88.4368308351178,125.910064239829,87.6873661670236,126.659528907923,87.6873661670236,127.408993576017,86.9379014989293,128.158458244111,86.1884368308351,128.907922912206,86.1884368308351,129.6573875803,85.4389721627409,130.406852248394,85.4389721627409,131.156316916488,84.6895074946467,131.905781584582,85.4389721627409,132.655246252677,84.6895074946467,133.404710920771,84.6895074946467,134.154175588865,83.9400428265525,134.903640256959,83.9400428265525,135.653104925054,83.1905781584582,136.402569593148,82.441113490364,137.152034261242,82.441113490364,137.901498929336,82.441113490364,138.65096359743,81.6916488222698,139.400428265525,81.6916488222698,140.149892933619,81.6916488222698,140.899357601713,80.9421841541756,141.648822269807,80.9421841541756,142.398286937902,80.9421841541756,143.147751605996,80.1927194860814,143.89721627409,80.1927194860814,144.646680942184,79.4432548179872,145.396145610278,79.4432548179872,146.145610278373,78.6937901498929,146.895074946467,78.6937901498929,147.644539614561,78.6937901498929,148.394004282655,78.6937901498929,149.143468950749,77.9443254817987,149.892933618844,77.9443254817987,150.642398286938,77.9443254817987,151.391862955032,77.1948608137045,152.141327623126,77.1948608137045,152.890792291221,76.4453961456103,153.640256959315,75.6959314775161,154.389721627409,75.6959314775161,155.139186295503,74.9464668094218,155.888650963597,74.9464668094218,156.638115631692,74.9464668094218,157.387580299786,74.9464668094218,158.13704496788,74.9464668094218,158.886509635974,74.9464668094218,159.635974304069,74.1970021413276,160.385438972163,74.1970021413276,161.134903640257,74.1970021413276,161.884368308351,74.1970021413276,162.633832976445,73.4475374732334,163.38329764454,72.6980728051392,164.132762312634,72.6980728051392,164.882226980728,71.948608137045,165.631691648822,71.948608137045,166.381156316916,71.948608137045,167.130620985011,71.1991434689508,167.880085653105,71.1991434689508,168.629550321199,71.1991434689508,169.379014989293,71.1991434689508,170.128479657388,70.4496788008565,170.877944325482,71.1991434689508,171.627408993576,71.1991434689508,172.37687366167,71.1991434689508,173.126338329764,70.4496788008565,173.875802997859,70.4496788008565,174.625267665953,69.7002141327623,175.374732334047,69.7002141327623,176.124197002141,68.9507494646681,176.873661670236,68.9507494646681,177.62312633833,68.2012847965739,178.372591006424,68.2012847965739,179.122055674518,67.4518201284797,179.871520342612,68.2012847965739,180.620985010707,67.4518201284797,181.370449678801,68.2012847965739,182.119914346895,67.4518201284797,182.869379014989,67.4518201284797,183.618843683084,67.4518201284797,184.368308351178,67.4518201284797,185.117773019272,67.4518201284797,185.867237687366,66.7023554603854,186.61670235546,66.7023554603854,187.366167023555,65.9528907922912,188.115631691649,65.9528907922912,188.865096359743,65.9528907922912,189.614561027837,65.203426124197,190.364025695931,65.203426124197,191.113490364026,64.4539614561028,191.86295503212,64.4539614561028,192.612419700214,64.4539614561028,193.361884368308,64.4539614561028,194.111349036403,64.4539614561028,194.860813704497,64.4539614561028,195.610278372591,64.4539614561028,196.359743040685,64.4539614561028,197.109207708779,63.7044967880086,197.858672376874,63.7044967880086,198.608137044968,63.7044967880086,199.357601713062,63.7044967880086,200.107066381156,63.7044967880086,200.856531049251,62.9550321199143,201.605995717345,62.9550321199143,202.355460385439,62.9550321199143,203.104925053533,62.2055674518201,203.854389721627,62.2055674518201,204.603854389722,62.2055674518201,205.353319057816,62.2055674518201,206.10278372591,61.4561027837259,206.852248394004,61.4561027837259,207.601713062098,61.4561027837259,208.351177730193,61.4561027837259,209.100642398287,61.4561027837259,209.850107066381,60.7066381156317,210.599571734475,60.7066381156317,211.34903640257,60.7066381156317,212.098501070664,60.7066381156317,212.847965738758,60.7066381156317,213.597430406852,59.9571734475375,214.346895074946,59.9571734475375,215.096359743041,59.9571734475375,215.845824411135,59.9571734475375,216.595289079229,59.2077087794433,217.344753747323,59.2077087794433,218.094218415418,58.458244111349,218.843683083512,58.458244111349,219.593147751606,58.458244111349,220.3426124197,58.458244111349,221.092077087794,57.7087794432548,221.841541755889,57.7087794432548,222.591006423983,57.7087794432548,223.340471092077,57.7087794432548,224.089935760171,57.7087794432548,224.839400428266,56.9593147751606,225.58886509636,56.9593147751606,226.338329764454,56.9593147751606,227.087794432548,56.2098501070664,227.837259100642,56.2098501070664,228.586723768737,55.4603854389722,229.336188436831,55.4603854389722,230.085653104925,55.4603854389722,230.835117773019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
