Slice #,Xt,Yt
1,186.61670235546,157.387580299786
1,187.366167023555,156.638115631692
1,187.366167023555,155.888650963597
1,187.366167023555,155.139186295503
1,187.366167023555,154.389721627409
1,187.366167023555,153.640256959315
1,187.366167023555,152.890792291221
1,188.115631691649,152.141327623126
1,188.115631691649,151.391862955032
1,188.865096359743,151.391862955032
1,189.614561027837,150.642398286938
1,189.614561027837,149.892933618844
1,190.364025695931,149.143468950749
1,190.364025695931,148.394004282655
1,191.113490364026,147.644539614561
1,191.113490364026,146.895074946467
1,191.113490364026,146.145610278373
1,191.113490364026,145.396145610278
1,191.86295503212,144.646680942184
1,191.86295503212,143.89721627409
1,192.612419700214,143.147751605996
1,192.612419700214,142.398286937902
1,192.612419700214,141.648822269807
1,192.612419700214,140.899357601713
1,192.612419700214,140.149892933619
1,192.612419700214,139.400428265525
1,193.361884368308,139.400428265525
1,194.111349036403,138.65096359743
1,194.111349036403,137.901498929336
1,194.860813704497,137.901498929336
1,195.610278372591,137.901498929336
1,196.359743040685,137.152034261242
1,196.359743040685,136.402569593148
1,197.109207708779,136.402569593148
1,197.858672376874,135.653104925054
1,197.858672376874,134.903640256959
1,198.608137044968,134.903640256959
1,199.357601713062,134.903640256959
1,200.107066381156,134.154175588865
1,200.107066381156,133.404710920771
1,200.856531049251,133.404710920771
1,201.605995717345,133.404710920771
1,202.355460385439,133.404710920771
1,203.104925053533,133.404710920771
1,203.854389721627,133.404710920771
1,204.603854389722,133.404710920771
1,205.353319057816,133.404710920771
1,206.10278372591,133.404710920771
1,206.852248394004,133.404710920771
1,207.601713062098,133.404710920771
1,208.351177730193,133.404710920771
1,209.100642398287,133.404710920771
1,209.850107066381,133.404710920771
1,210.599571734475,133.404710920771
1,211.34903640257,133.404710920771
1,212.098501070664,133.404710920771
1,212.847965738758,133.404710920771
1,213.597430406852,133.404710920771
1,214.346895074946,133.404710920771
1,215.096359743041,133.404710920771
1,215.845824411135,133.404710920771
1,216.595289079229,133.404710920771
1,217.344753747323,133.404710920771
1,218.094218415418,133.404710920771
1,218.843683083512,133.404710920771
1,219.593147751606,133.404710920771
1,220.3426124197,133.404710920771
1,221.092077087794,133.404710920771
1,221.841541755889,133.404710920771
1,221.841541755889,134.154175588865
1,222.591006423983,134.903640256959
1,223.340471092077,134.903640256959
1,224.089935760171,134.903640256959
1,224.839400428266,134.903640256959
1,225.58886509636,134.903640256959
1,226.338329764454,134.903640256959
1,226.338329764454,135.653104925054
1,227.087794432548,136.402569593148
1,227.837259100642,136.402569593148
1,227.837259100642,137.152034261242
1,227.837259100642,137.901498929336
1,227.837259100642,138.65096359743
1,227.837259100642,139.400428265525
1,227.837259100642,140.149892933619
1,228.586723768737,140.899357601713
1,228.586723768737,141.648822269807
1,229.336188436831,142.398286937902
1,229.336188436831,143.147751605996
1,230.085653104925,143.89721627409
1,230.085653104925,144.646680942184
1,230.085653104925,145.396145610278
1,230.085653104925,146.145610278373
1,230.835117773019,146.895074946467
1,230.835117773019,147.644539614561
1,231.584582441113,148.394004282655
1,231.584582441113,149.143468950749
1,232.334047109208,149.892933618844
1,232.334047109208,150.642398286938
1,231.584582441113,151.391862955032
1,231.584582441113,152.141327623126
1,231.584582441113,152.890792291221
1,231.584582441113,153.640256959315
1,231.584582441113,154.389721627409
1,231.584582441113,155.139186295503
1,231.584582441113,155.888650963597
1,231.584582441113,156.638115631692
1,231.584582441113,157.387580299786
1,231.584582441113,158.13704496788
1,231.584582441113,158.886509635974
1,231.584582441113,159.635974304069
1,231.584582441113,160.385438972163
1,231.584582441113,161.134903640257
1,231.584582441113,161.884368308351
1,231.584582441113,162.633832976445
1,231.584582441113,163.38329764454
1,231.584582441113,164.132762312634
1,232.334047109208,164.882226980728
1,232.334047109208,165.631691648822
1,232.334047109208,166.381156316916
1,232.334047109208,167.130620985011
1,232.334047109208,167.880085653105
1,232.334047109208,168.629550321199
1,232.334047109208,169.379014989293
1,232.334047109208,170.128479657388
1,233.083511777302,170.877944325482
1,233.083511777302,171.627408993576
1,233.083511777302,172.37687366167
1,233.083511777302,173.126338329764
1,232.334047109208,173.126338329764
1,231.584582441113,173.126338329764
1,230.835117773019,173.126338329764
1,230.085653104925,173.126338329764
1,229.336188436831,173.126338329764
1,229.336188436831,172.37687366167
1,228.586723768737,171.627408993576
1,227.837259100642,171.627408993576
1,227.087794432548,172.37687366167
1,227.087794432548,173.126338329764
1,226.338329764454,173.126338329764
1,225.58886509636,173.126338329764
1,224.839400428266,173.126338329764
1,224.089935760171,173.875802997859
1,224.089935760171,174.625267665953
1,223.340471092077,174.625267665953
1,222.591006423983,174.625267665953
1,222.591006423983,173.875802997859
1,221.841541755889,173.126338329764
1,221.092077087794,173.126338329764
1,220.3426124197,173.126338329764
1,219.593147751606,173.126338329764
1,218.843683083512,173.126338329764
1,218.843683083512,172.37687366167
1,218.094218415418,171.627408993576
1,218.094218415418,170.877944325482
1,217.344753747323,170.128479657388
1,216.595289079229,170.128479657388
1,215.845824411135,170.128479657388
1,215.845824411135,169.379014989293
1,215.096359743041,168.629550321199
1,214.346895074946,168.629550321199
1,213.597430406852,168.629550321199
1,212.847965738758,168.629550321199
1,212.098501070664,168.629550321199
1,211.34903640257,168.629550321199
1,210.599571734475,168.629550321199
1,209.850107066381,168.629550321199
1,209.100642398287,168.629550321199
1,208.351177730193,168.629550321199
1,207.601713062098,168.629550321199
1,206.852248394004,168.629550321199
1,206.10278372591,168.629550321199
1,206.10278372591,167.880085653105
1,205.353319057816,167.130620985011
1,204.603854389722,167.880085653105
1,204.603854389722,168.629550321199
1,203.854389721627,168.629550321199
1,203.104925053533,168.629550321199
1,202.355460385439,168.629550321199
1,201.605995717345,168.629550321199
1,200.856531049251,168.629550321199
1,200.856531049251,167.880085653105
1,200.107066381156,167.130620985011
1,199.357601713062,167.130620985011
1,198.608137044968,167.130620985011
1,197.858672376874,167.130620985011
1,197.109207708779,167.130620985011
1,196.359743040685,167.130620985011
1,195.610278372591,167.130620985011
1,194.860813704497,167.130620985011
1,194.860813704497,166.381156316916
1,194.111349036403,165.631691648822
1,193.361884368308,165.631691648822
1,193.361884368308,164.882226980728
1,193.361884368308,164.132762312634
1,193.361884368308,163.38329764454
1,192.612419700214,162.633832976445
1,192.612419700214,161.884368308351
1,191.86295503212,161.134903640257
1,191.113490364026,161.134903640257
1,190.364025695931,161.134903640257
1,190.364025695931,160.385438972163
1,189.614561027837,159.635974304069
1,188.865096359743,159.635974304069
1,188.115631691649,159.635974304069
1,187.366167023555,159.635974304069
1,187.366167023555,158.886509635974
1,186.61670235546,158.13704496788
1,186.61670235546,157.387580299786
2,185.117773019272,155.888650963597
2,185.867237687366,155.888650963597
2,186.61670235546,155.139186295503
2,186.61670235546,154.389721627409
2,187.366167023555,153.640256959315
2,187.366167023555,152.890792291221
2,187.366167023555,152.141327623126
2,187.366167023555,151.391862955032
2,188.115631691649,150.642398286938
2,188.115631691649,149.892933618844
2,188.865096359743,149.143468950749
2,188.865096359743,148.394004282655
2,188.865096359743,147.644539614561
2,188.865096359743,146.895074946467
2,188.865096359743,146.145610278373
2,188.865096359743,145.396145610278
2,189.614561027837,144.646680942184
2,189.614561027837,143.89721627409
2,188.865096359743,143.147751605996
2,188.865096359743,142.398286937902
2,188.865096359743,141.648822269807
2,188.865096359743,140.899357601713
2,188.865096359743,140.149892933619
2,188.865096359743,139.400428265525
2,188.865096359743,138.65096359743
2,188.865096359743,137.901498929336
2,188.865096359743,137.152034261242
2,188.865096359743,136.402569593148
2,189.614561027837,136.402569593148
2,190.364025695931,136.402569593148
2,191.113490364026,136.402569593148
2,191.86295503212,136.402569593148
2,192.612419700214,136.402569593148
2,193.361884368308,135.653104925054
2,193.361884368308,134.903640256959
2,194.111349036403,134.903640256959
2,194.860813704497,134.903640256959
2,195.610278372591,134.154175588865
2,195.610278372591,133.404710920771
2,196.359743040685,133.404710920771
2,197.109207708779,133.404710920771
2,197.858672376874,132.655246252677
2,197.858672376874,131.905781584582
2,198.608137044968,131.905781584582
2,199.357601713062,131.905781584582
2,200.107066381156,131.156316916488
2,200.107066381156,130.406852248394
2,200.856531049251,130.406852248394
2,201.605995717345,130.406852248394
2,202.355460385439,130.406852248394
2,203.104925053533,130.406852248394
2,203.854389721627,130.406852248394
2,204.603854389722,130.406852248394
2,205.353319057816,130.406852248394
2,205.353319057816,131.156316916488
2,206.10278372591,131.905781584582
2,206.852248394004,131.905781584582
2,207.601713062098,131.905781584582
2,208.351177730193,131.905781584582
2,209.100642398287,131.905781584582
2,209.850107066381,131.905781584582
2,210.599571734475,131.905781584582
2,211.34903640257,131.905781584582
2,212.098501070664,131.905781584582
2,212.847965738758,131.905781584582
2,213.597430406852,131.905781584582
2,214.346895074946,131.905781584582
2,215.096359743041,131.905781584582
2,215.845824411135,131.905781584582
2,216.595289079229,131.905781584582
2,217.344753747323,131.905781584582
2,218.094218415418,131.905781584582
2,218.843683083512,131.905781584582
2,219.593147751606,131.905781584582
2,220.3426124197,131.905781584582
2,221.092077087794,131.905781584582
2,221.841541755889,131.905781584582
2,221.841541755889,132.655246252677
2,222.591006423983,133.404710920771
2,223.340471092077,133.404710920771
2,224.089935760171,133.404710920771
2,224.089935760171,134.154175588865
2,224.839400428266,134.903640256959
2,225.58886509636,134.903640256959
